fold,class,bar_resnet50,bar_vgg16
1,Pepper__bell___Bacterial_spot,0.2733568251132965,0.3137219250202179
1,Pepper__bell___Bacterial_spot,0.27773261070251465,0.2613620162010193
1,Pepper__bell___Bacterial_spot,0.24728356301784515,0.18419544398784637
1,Pepper__bell___Bacterial_spot,0.1819455474615097,0.15403515100479126
1,Pepper__bell___Bacterial_spot,0.2266814261674881,0.19127334654331207
1,Pepper__bell___Bacterial_spot,0.35554039478302,0.3103616237640381
1,Pepper__bell___Bacterial_spot,0.2422303408384323,0.19539590179920197
1,Pepper__bell___Bacterial_spot,0.4195389151573181,0.23568381369113922
1,Pepper__bell___Bacterial_spot,0.20263762772083282,0.10184170305728912
1,Pepper__bell___Bacterial_spot,0.39161381125450134,0.4813065826892853
1,Pepper__bell___Bacterial_spot,0.336841881275177,0.2355446219444275
1,Pepper__bell___Bacterial_spot,0.24634920060634613,0.22189536690711975
1,Pepper__bell___Bacterial_spot,0.23250865936279297,0.16253317892551422
1,Pepper__bell___Bacterial_spot,0.16539576649665833,0.17696385085582733
1,Pepper__bell___Bacterial_spot,0.2431030571460724,0.20516163110733032
1,Pepper__bell___Bacterial_spot,0.4650438129901886,0.34347692131996155
1,Pepper__bell___Bacterial_spot,0.41599950194358826,0.3570999801158905
1,Pepper__bell___Bacterial_spot,0.2706253230571747,0.21285495162010193
1,Pepper__bell___Bacterial_spot,0.33118775486946106,0.31996282935142517
1,Pepper__bell___Bacterial_spot,0.30496153235435486,0.2691391408443451
1,Pepper__bell___Bacterial_spot,0.2555621862411499,0.17976054549217224
1,Pepper__bell___healthy,0.18863080441951752,0.2822076380252838
1,Pepper__bell___healthy,0.11771047115325928,0.14019601047039032
1,Pepper__bell___healthy,0.22958186268806458,0.2484428733587265
1,Pepper__bell___healthy,0.1294041872024536,0.15523414313793182
1,Pepper__bell___healthy,0.1894979327917099,0.17311519384384155
1,Pepper__bell___healthy,0.29674309492111206,0.33961838483810425
1,Pepper__bell___healthy,0.2789887487888336,0.3110187351703644
1,Pepper__bell___healthy,0.705236554145813,0.7186810374259949
1,Pepper__bell___healthy,0.19443322718143463,0.17530906200408936
1,Pepper__bell___healthy,0.3002595603466034,0.17909003794193268
1,Pepper__bell___healthy,0.16530990600585938,0.15611495077610016
1,Pepper__bell___healthy,0.2757478356361389,0.2816568911075592
1,Pepper__bell___healthy,0.3147823214530945,0.29112061858177185
1,Pepper__bell___healthy,0.3952849507331848,0.3738749325275421
1,Pepper__bell___healthy,0.28385743498802185,0.19441282749176025
1,Pepper__bell___healthy,0.26139599084854126,0.23041856288909912
1,Pepper__bell___healthy,0.3690887987613678,0.3721489906311035
1,Pepper__bell___healthy,0.25581297278404236,0.26399868726730347
1,Pepper__bell___healthy,0.16555671393871307,0.18034780025482178
1,Pepper__bell___healthy,0.16795597970485687,0.1421891748905182
1,Pepper__bell___healthy,0.24643296003341675,0.23366521298885345
1,Pepper__bell___healthy,0.13698123395442963,0.25042110681533813
1,Pepper__bell___healthy,0.3924148976802826,0.4176263213157654
1,Pepper__bell___healthy,0.2496294379234314,0.3097681999206543
1,Pepper__bell___healthy,0.20228815078735352,0.1476873755455017
1,Pepper__bell___healthy,0.23549145460128784,0.19610726833343506
1,Pepper__bell___healthy,0.15635907649993896,0.17076650261878967
1,Pepper__bell___healthy,0.1767451912164688,0.1959439069032669
1,Pepper__bell___healthy,0.2711508274078369,0.23951394855976105
1,Pepper__bell___healthy,0.25033777952194214,0.1745166927576065
1,Pepper__bell___healthy,0.18670439720153809,0.16517017781734467
1,Pepper__bell___healthy,0.2562689185142517,0.21804745495319366
1,Pepper__bell___healthy,0.3738122582435608,0.4269857108592987
1,Pepper__bell___healthy,0.20255915820598602,0.17759399116039276
1,Pepper__bell___healthy,0.18512795865535736,0.17051729559898376
1,Pepper__bell___healthy,0.1830521821975708,0.1967952400445938
1,Pepper__bell___healthy,0.22760555148124695,0.24614474177360535
1,Pepper__bell___healthy,0.2571675479412079,0.14322951436042786
1,Pepper__bell___healthy,0.22705116868019104,0.2751440703868866
1,Pepper__bell___healthy,0.322794646024704,0.34435272216796875
1,Pepper__bell___healthy,0.3550441265106201,0.2839403748512268
1,Pepper__bell___healthy,0.24398954212665558,0.184096559882164
1,Pepper__bell___healthy,0.23829436302185059,0.12316498905420303
1,Pepper__bell___healthy,0.17451336979866028,0.1462661474943161
1,Pepper__bell___healthy,0.2686285674571991,0.251693457365036
1,Pepper__bell___healthy,0.09592782706022263,0.11804112046957016
1,Pepper__bell___healthy,0.20795941352844238,0.23611201345920563
1,Pepper__bell___healthy,0.17761486768722534,0.19271107017993927
1,Pepper__bell___healthy,0.5080842971801758,0.5278757214546204
